multiband,delta,theta,alpha,beta,lgamma,hgamma
0.14658769517592052,0.014728792062019491,0.03874810512417115,0.05470880803992151,0.002012297431920662,0.038504660357392306,0.09697463587738175
0.30068390752725727,-0.0017219752904238383,0.2583775327050637,0.2254787202525005,0.1924153180001965,0.0022989308397696195,0.015990015453344997
0.29398938682766174,-0.002517246831478692,0.22128204926823802,0.22524676019253043,0.19245771608594653,0.0342705576393002,0.0498147851585099
0.33733472979437806,0.2398080315520903,0.29126962952186075,0.2715262713802863,0.3268697542048191,-0.001669040373090569,0.030833533183563078
0.5262487432253119,0.35328358573598806,0.36964828573665875,0.31173434594898786,0.4445239259028364,0.00634703182502705,0.03347406893938665
0.306121097904013,0.15413125132846484,0.24605461191357503,0.2833266939039446,0.2707777451162545,0.036277780644198065,0.0596263684930427
0.49364019536858506,0.31240130406372113,0.3777460438855026,0.3094190098981494,0.4173579884125881,0.0040984399643769764,0.04611297365043254
0.33012551732293993,-0.001279560543459235,0.2545619871077208,0.26947842406579137,0.24936183699152636,0.03682280999855625,0.07322515810196328
0.6338136057120172,0.35774401420738544,0.485809502452065,0.36488483091917456,0.504378031737226,0.1206143133002131,0.018426639754061114
0.38075385396841055,0.2710204295969706,0.29328877139170606,0.23323367811946538,0.332038506942293,-0.0021833888488862474,0.02960802702840626
0.6170918202658747,0.32167461461286806,0.4161127792260463,0.33184372459607436,0.49000425364100775,0.07121487044688746,0.02077329670409378
0.4510097354588418,0.30883180140584965,0.38004949530921894,0.302067038543832,0.3929006213182754,-0.0023001168530651928,0.0557194124716518
0.3150900983721735,0.18023462238329413,0.2732338126824735,0.2224765664861703,0.3085870603062675,0.006352056186066712,0.048346761965309404
0.46021246960663464,0.21320105521830335,0.19988194492570754,0.15906538558207806,0.2873468071047254,0.1667787082647938,-0.0016156422698361261
0.2786836595449098,0.02655179316293521,0.21415656846565567,0.21872150541094226,0.2186390791663736,0.033244008957138194,0.06493363777103434
0.6484778029420195,0.503900818232768,0.507332416895745,0.45038841772220306,0.5759359200871478,0.25207746326390346,0.01755044761074087
0.27584908722042145,0.1773130108474532,0.18377173191735896,0.19732515509270943,0.2531011152470678,-0.0017305708835730904,0.024305721439799144
0.25237699021804283,0.04978519978247753,0.18472094505798353,0.16294587635368918,0.11234526620225371,0.07807787391558108,0.10548617466683585
0.6241207781199752,0.38961784213925965,0.4453229823025302,0.3646881747123504,0.5076112070431968,0.24575375866001958,0.019534368613079223
0.4791131735757961,0.3702283992509243,0.393567178089126,0.3350762107613744,0.4239838733005613,-0.0010031310264415616,0.08960761848894305
0.32145024611288786,0.2223684826968757,0.25397083624544614,0.24031409889626398,0.3078665695892582,0.01909277003597798,0.06538641409877177
0.7246410403957342,0.502919487717066,0.5303064862889006,0.4085547307814287,0.5652157906648612,0.47203197150160103,-0.000738071889241354
0.41479930979734914,0.2967193833820113,0.3497233676583239,0.32978149409431723,0.39881867687417816,0.046474119135296754,0.03532917616436149
0.4651624239339407,0.3989224833254743,0.4168089760142407,0.35237195759312956,0.42093147589745616,0.33424855105463736,-0.0013385609762566197
0.29731746110112944,0.20072565083418348,0.2907725130674571,0.2417556814359214,0.2825651308939465,-0.00044054771666002246,0.04665064077450032
0.36746230536393487,0.3133317005925027,0.33687387147053705,0.31235479435728775,0.35070462282535386,0.2590116578849584,0.023004565332570115
0.47376252848146183,0.3608818429176971,0.3975853246159724,0.35937567361350076,0.43543545486707247,0.25923904435512946,0.02816805012256951
0.4527754756758908,0.36316633061129966,0.36283005571811344,0.34589612511717516,0.4216504481187965,0.1478090252034141,0.03413395681111808
0.29342460811760906,0.17676267577318994,0.28953939084654023,0.2585176852214065,0.2875177793777194,0.14520291837925425,0.032295445294394876
0.3046231922200776,0.2445343328801447,0.29599932281542274,0.28066626366289926,0.3059745836229646,0.2366727022650864,0.042090177299867415
0.2906285018149344,0.19726240314058818,0.28913585649520723,0.2536736459776672,0.2515802660890649,0.16135585882203385,0.029471661780309688
0.19287866309186275,0.0567349780901677,0.0482961471632789,0.06699163669214925,0.06851786265506365,-0.0015476084592767059,0.006777069746068842
0.1543351094929467,0.020136266814907655,0.10042068837431539,0.08995062455614478,0.07768673379090008,0.017383043693548816,0.011174886184415311
0.1377257092860451,0.02505389821456505,0.07191211731015501,0.06938554715684542,0.07310898801345622,-0.002437269295893385,-0.0025188437208498726
0.15277182782796128,0.039893473917303024,0.056351139507756276,0.035723997090112314,0.11072973931338315,-0.0017218348138499096,1.4104264226100227e-05
0.19365517045269254,0.07148305734273885,0.03928452370378832,0.01811452845265793,0.11658716864815943,0.0005772439427934595,0.0051822296909245225
0.18166451241061632,0.026992778254766647,0.0625366064206726,0.02516547115620138,0.11268255359534685,-0.0005940933802648374,0.005054769091817901
0.15030465855310438,0.00895080097199108,0.11301973494799944,0.08649705378448624,0.0979453973254305,0.005917770531553068,0.0032608458034451004
0.1623278669818783,0.007892186202842821,0.14612825640488492,0.08723230032312224,0.10674470874199693,0.01620845808295679,0.010813714943341268
0.14223166354591155,-0.0013602501281972934,0.08345790471724313,0.09499456110908722,0.11015600935831449,-0.0005949106355132017,-0.0024505351102430684
0.14087107583222203,0.019019594459156686,0.1221345774445537,0.09785222304837238,0.13542992020352673,0.004224797316215723,-0.0025038762293365657
0.1705743525465282,0.0002478401581550438,0.08320746475759011,0.0907103513735833,0.1330035093078148,0.005424715936450997,0.002706034092486931
0.1555944658731402,0.0024486759887620835,0.022508930081938106,0.04476113675934201,0.10284005120130013,0.003916193107702082,0.007003413995771979
0.21701580119376118,0.040033979919320783,0.15754368288931075,0.14593821525737416,0.21308182264261066,0.011572115312109554,-0.0014672058119122866
0.1996844019027879,0.007688900370561913,0.1396013898577222,0.1312086756007529,0.18393842600855492,0.023449967503773705,0.01199855839914632
0.26221610407329343,0.03822777978029501,0.2140463512587223,0.19292719988382412,0.23792395279084477,0.016682974008137674,0.007809498564107287
0.188445986459996,0.02751421832257639,0.18078089124347263,0.14366933006345783,0.15439446188120198,0.013665647717625795,0.000361298839263946
0.30348423372538547,0.07956768724449303,0.2812663923878934,0.2010038270881188,0.2245666504419329,0.01748177085774627,0.001412556427999201
0.2282407841802636,0.018879241992040607,0.19748397604617451,0.18567017483126202,0.1456390062076086,0.024775174172952164,-0.000494720174208263
0.3204416165261268,0.11065184757427293,0.28144290998889476,0.28996457424380717,0.27692011278475004,0.03135054378262636,-0.00251315735850155
0.14554177370900645,0.016331742453415732,0.08160474929211481,0.13543823111034503,0.08883293908294065,0.014663618776749598,0.005305787279874186
0.24728417425346205,0.08217653263246572,0.20744052102359278,0.21594357427657618,0.17156651585978433,0.020435581573431172,0.003763538450207604
0.1742849138211905,0.026138097774232594,0.17378096905477924,0.1229521444803442,0.09116106823739178,0.01099910281295069,-0.00036955094536939015
0.3098598036478388,0.10304614112885113,0.2595899450848975,0.24470327748182052,0.22196359839394786,0.1483491706042548,0.010454268928807076
0.29616559571280976,0.038256928885958996,0.08967524766927137,0.20045621100746747,0.1902837557992263,0.08765921611421246,0.0020237312216924153
0.2705065493307306,0.12209245174070649,0.22944468494784287,0.22780424059507043,0.19649457363136213,0.11908842073723569,0.015259954946264087
0.31932545114707833,0.14442138908414293,0.23662173143898046,0.24048821103171847,0.2094887660925625,0.2029514466191804,0.013748128975962892
0.33984774374502813,0.2022536886342462,0.2942270037546285,0.24254559974078016,0.21901519719590135,0.20834603220291303,0.015737510321092274
0.3463834682193644,0.2706509515812566,0.3005067947363763,0.25120243775533635,0.27462718263546015,0.24228200390502053,0.008084129507535343
0.30056276406031657,0.13456011920179922,0.2154543778628768,0.19962785585321385,0.20112299973299552,0.2226221454028049,0.013497825219353499
0.254237227908059,0.10285101292028587,0.1674666337831301,0.18227744458259543,0.2256854837178377,0.2055625035769728,0.015494159758185244
0.3706475548825001,0.13418903843878438,0.29536892707202433,0.277916569269422,0.27674692680021173,0.23536965315185154,0.0018733613688491912
0.3146094814199235,0.20960417525945307,0.23193294099318607,0.22221622782180173,0.25253215048038846,0.2637554022877502,0.02701000227709771
0.3526103472964497,0.13724479377615262,0.2838844861715155,0.1991963667275678,0.18774393614509166,0.21449735747984477,0.008860979052558782
0.2790295178786186,0.1379103518829874,0.18468324985050122,0.1231854406236147,0.16119156316112615,0.21254922451121827,0.006923077718988591
0.3781531381980968,0.16765998580018004,0.29931927614768494,0.2618414202045549,0.2412256926816706,0.29136379482822905,0.014489351476663193
0.3255948995090472,0.11957750841582249,0.2655034575637788,0.2635509146210363,0.2758559289826993,0.2570316662993646,-0.0017534181629281775
0.3471106871953322,0.28672515539560695,0.30603530857806405,0.22806201851223573,0.3344408657999781,0.26286915041273196,0.031680868698091835
0.26271455564218793,0.14312538189177082,0.19055497864943227,0.19261525774980703,0.21024109572113203,0.22698276924006566,0.02408113839035675
0.3160301855983537,0.14065093483946833,0.24074065781793874,0.20511933019022854,0.2298610004548628,0.2631367735734724,0.01615050003244678
0.2856349706063904,0.15593487261145889,0.21664899598205634,0.17695543702097016,0.2099830451150816,0.2144812150893065,0.041000347778149426
0.3405575275340471,0.07383941126315818,0.30654981801922376,0.22078522872983275,0.32091595975398735,-0.0024234234913123043,0.004031866638614434
0.26834136928475694,0.012426096053476776,0.1924820292574172,0.10507936737438783,0.21652188640203884,0.0021207405098658816,-0.0023493583531570827
0.2804431955454728,0.12465953834512866,0.2553104500551625,0.18281096077988734,0.2632835968506768,0.007685907250196911,-0.0006925253641671958
0.36213851172676204,0.19837357681765033,0.2545841663069227,0.1615264411472811,0.30772621657064325,0.004125383775471669,0.036176966515626297
0.3596118047160348,0.2226910552027056,0.3511084725685172,0.26316329620472345,0.3225966472528293,0.08820027209477632,0.029356115377526026
0.23847732565165203,0.16940099464823222,0.21533608979820074,0.21213322714311156,0.2166678079113017,0.0248240301859447,-0.002451552475334573
0.33750697907963734,0.20635149162538524,0.3085365430321446,0.24050033807772975,0.32277017781421935,0.1471719561486532,0.038486149981245776
0.20915765496145966,0.11022946721346583,0.19267541745191374,0.16921164322169158,0.19205102033364718,0.025922141118191355,-0.0009640945289621783
0.2977521643378719,0.12125563831191954,0.2752890809142864,0.26832929115843207,0.26119753857383543,0.034438497538325064,0.0026846542756010505
0.29056212619715605,0.24555148123942827,0.2691360394801804,0.226385054803674,0.24973826936094146,0.09368023421002658,0.015455859906492342
0.23054249808248706,0.17427079002242274,0.19585079727145005,0.1593053694960691,0.1868775840959771,0.055780415117908766,-0.0007430251279301192
0.3365180671013088,0.20610388756304276,0.32179917819305504,0.23575653226000504,0.2864734761997768,0.2072694544708581,0.0216737837560963
0.2825310831515826,0.16171363859446752,0.2393793510788056,0.24156962545324379,0.25794729061305155,0.12078868412507193,0.0063700164583525565
0.24600162655102964,0.14841430979563874,0.249021041815236,0.2292130899648993,0.18810494452432647,0.06545783159653007,0.012411718164457186
0.26333205096877743,0.14929072279328648,0.2259590057221854,0.188687959222533,0.26518841982538743,0.11346174961003919,0.03394826738258405
0.25653172460422047,0.18050955863871954,0.2570737306932336,0.2391803915446593,0.18179340583450798,0.0832159609243095,0.03944865776425299
0.251688429321008,0.1589931440677046,0.25242113134325117,0.21476465990011873,0.2265475065602922,0.13432659028744287,0.02380566468453227
0.2795816213646407,0.19516906693929803,0.27262664485683175,0.2293087405567955,0.2689351306475922,0.1662665497174649,0.02026512661409674
0.34310556130060454,0.25007788432215006,0.3037028085059019,0.232272131071673,0.3046657627162316,0.26169403026539684,0.024261697154634443
0.13843598474505037,-8.650950384936351e-05,0.12187413845498096,0.07166604898859619,0.05618692924261248,0.0009853024788545328,0.0028717638909739884
0.14329850939377742,0.013753959778570968,0.09660954299512992,0.14108076167172523,0.08291157846496355,-0.0017770594443697885,0.009061629786026981
0.22561550789275875,0.050303473590721626,0.1767276038211405,0.20395995010525725,0.14895702970332414,0.07695416253686038,0.0014338600936459889
0.16359089937666926,0.0035293574336651146,0.1112705113636614,0.1260288663558804,0.13152176364058699,0.0011326452208980653,0.0018759613624914628
0.22590712577622152,0.025680200286977484,0.1741569580911232,0.1262344474810918,0.20041459077603407,0.04102620524818257,0.013125209499736279
0.1810493281635127,0.02749691937104415,0.15974351734825165,0.0994312852147008,0.1353525040642901,0.037252835193298695,0.016495878979726153
0.12875129329436086,0.007734993873870111,0.10496854638605124,0.08555054644732007,0.10533025787726591,0.02572143459719789,0.0061810801486267275
0.13981139366559459,0.03244106348188902,0.11349216038840815,0.07114777458807064,0.12412083460761736,0.0296146109085057,0.010708735044761775
0.16623330196808583,0.08091968818145812,0.14291958896863177,0.11583373512924078,0.15288883415954024,0.02935758011349887,0.008459346395319645
0.15209490758788824,0.034179811298270746,0.12893966669731372,0.09729937984798942,0.12187863409590427,0.022624370434430552,0.002561166649699742
0.1089116766532845,0.017694184449874806,0.05145316893843843,0.014220876143342998,0.056608836096351034,0.012678554393276031,0.005931247205038903
0.0756203577343385,-0.0025185625934931455,0.03363133476661784,0.0782075547564437,0.04095923591512307,0.004391294558299896,0.002346332371656712
0.15835963864372216,0.07456743560132717,0.01720952381320273,0.0324821030422473,0.020081382526406566,0.003794433550488696,0.011544671994330957
0.10037676720902766,0.014349884853862127,-0.001453252368413871,0.0034432868759866064,0.06153211272618031,0.012986769389899178,0.022587119173947068
0.11566261335926575,0.038677594101965584,0.015324252598548638,0.018598979518516523,0.06206656864807891,-0.0004905609518643939,0.0052136415143615444
0.15799078435906455,0.04533884737058336,-0.0010419509512487046,0.013173082876094866,0.1027913585248621,0.011134675161370233,0.01957826475912039
0.1280103730264529,-0.0009101571425247368,0.0005345445656044223,0.007239706760368225,0.044800140436265457,0.00648116779125385,0.015931436903973917
0.10343520456323663,0.02996412602000842,-0.0022456371436601064,0.002083844296680737,0.025319206182687348,0.0020090397292210627,0.010554966780752961
0.10545677584211233,0.022990429001218393,0.001038109677215182,0.001088298244727004,0.04998448699375535,0.0022398646903190045,0.011493988291345514
0.12802165375088004,0.01931576077550934,0.04303060338534914,0.05104739047398954,0.11979548917930849,0.024977275254584708,0.029831987279634542
0.08952410684120915,0.011033352715837608,0.0012885640724412672,-0.002381167489861724,0.012810442493540353,0.0007881738771320368,-0.0010530743778107698
0.0754608647881998,0.021163377086399926,-0.002230261978551251,0.0016528009257265053,0.012802088130848821,-0.0015564209248666305,-0.0019850749431189474
0.18353669271961448,0.016468415934145608,0.012933828268537284,0.10177866938396485,0.0935526910110217,0.01015353408964148,-0.0009832346688514182
0.12183994424237898,0.01596658939013451,0.10547889669334043,0.11844978107878779,0.08020505278127965,-0.0012056718265973654,0.0201084263332596
0.04417765107007421,-0.002325694748367191,-0.002028685628259641,0.02213014763030141,0.024741208588700436,0.014904904616687253,-0.0017160339399759916
0.18911879152108058,0.117845897498844,0.18966433359751889,0.1800869388641132,0.1441121359182972,0.03541590756219448,0.027516588165094724
0.2821763452409153,0.046477292307711915,0.19554854701619906,0.15320984163737583,0.17178169501460905,0.10264978042784423,0.01868220619963812
0.15386635825710704,0.026276619261969558,0.0575826090178988,0.13630679740443996,0.10388680585407906,0.11858711021593593,0.0011954080089999763
0.06083215456521607,0.0074742507990278595,0.017712934206219444,0.047387776363713274,0.05136181788015648,0.047111003354366465,-0.00037197722890747187
0.022793362338467738,-0.0016601222233743052,0.002229774254930872,-0.0010067334575249998,0.024195085424282725,0.002818417317315025,-0.00018947903672472677
0.09283273608355191,-0.002442646760533851,0.015456418134597305,0.024702686231513726,0.0042215127946063635,0.027087652354566782,0.03303319606292765
0.10477681335975275,0.08499235729420263,0.0431320423374556,0.0026838882434855327,0.0027059879221492666,0.009543835817157564,0.003046396733946466
0.046219865869257526,0.021408029289232244,-0.0020902630601244976,0.017378654278933925,0.032864288337354775,-0.002459038527470536,-0.001978405460884014
0.07420170581218255,0.04157455866277171,0.004814657300984626,-0.0025159220938262283,0.053531655581353976,-0.002320864266582623,-0.0024562102370269123
0.0932547680152025,0.017892238801643146,0.04592898786687016,0.041705438253183624,-0.002326874418558056,-0.0003672784698183218,-0.002464149287035422
0.21802257816850823,0.02494539743128199,0.07770867608759424,0.134679287904234,0.08886372877881765,0.018752403762192893,0.022091329840795537
0.03527368994888003,0.0037607710620694013,0.01635253337056608,0.009989296229465094,0.00431816155509579,0.030903037307349113,0.019015236544886238
0.04515046934985967,0.038798519827532574,0.008009199141792989,0.0043370173185933725,0.016359648248965297,0.0047457776571440125,-0.0004259664552450637
0.23765818529754135,0.009375997169586814,0.14946127446631974,0.14624733160006198,0.15867811729355807,-0.0008973778183736236,-0.0014555119502648317
0.035530596572941,0.011778092049321454,0.014875574601775243,0.02326705911889837,-0.0013442633146338867,0.011209799044689994,0.008741923394749218
0.2904592230002877,0.006455445184839981,0.22710228400835442,0.11347889693277169,0.228790156306797,0.00020182973490423528,0.0005465366492459767
0.1529931503943378,0.0023125283632093874,0.057732803648625985,0.07607776482095441,0.051855227760784106,0.03582114643806733,0.031167296267071487
0.06650251521661332,0.03047009750581775,-0.0007226910855193669,-0.0024871825414742865,0.0068821653066183375,0.0002456959005346926,-0.00025253920929269036
0.12002702785626085,0.06872024316136238,0.03302631557045277,0.006370628841881221,0.04362971940304394,-0.0015895365856797294,-0.002493074551167762
0.197723829428313,0.11935750238089637,0.12227051966531621,0.07236874896422973,0.14672480075094807,0.00878581756913599,0.010709013592852812
0.16610525671087195,0.04368839217475484,0.14259948714893222,0.09023206677470319,0.1251774627055363,0.018555204704131856,-0.0017613220461418777
0.12805099006149445,0.08378395174277609,0.08656411940169229,0.06390006587524133,0.11399794709917732,0.010599945448326653,-0.0025130844716998446
0.14722436800984928,0.08798380284024399,0.08696314853387521,0.04671389372103585,0.0960354438467047,-0.0006201587651188945,0.0008797800470594641
0.04352712877942777,0.022857970885321155,0.008860352576229746,0.0013646870117074439,0.025841966717881415,-0.0023648187992373337,-0.0023964700597183253
0.15776683931280255,0.08687964801105064,0.07643879985922986,0.04870736439106815,0.11169498438597336,-0.0010068700656837848,-0.001728361267782974
0.06639552744736488,-0.0024308744041057206,-0.0014805293545709919,-0.0024400904435757376,0.03659889925321114,0.01122855937231304,0.013493340316487079
0.08183337092492815,-0.002518169915117996,0.0065727019419072885,0.00043468973366356245,0.08095113216554428,-0.0018900845859892712,-0.0011105795288914866
0.1888169386773314,0.023888943122249984,0.06074968362129329,0.03125263698632996,0.14947083670230377,0.006794930236503349,0.004171997508306324
0.2396239636412303,0.006317081452619777,0.06371257813597231,0.07060088773776796,0.10757042785599213,0.007570774352827825,0.009258183767092643
0.12256291223141413,0.0015507192260900693,0.01216925422380466,0.010960991751165272,0.03291246547556348,0.005266940175642221,0.011046108594924942
0.11849770619882383,-0.0014142580987805964,0.005496466750908757,0.006230200218422799,0.08561496126216228,-0.001814842517263715,-0.0017853864776853356
0.07436572742443215,0.0004200095582671537,0.04849978112274145,0.04343077443737109,0.0421714280383636,-0.0016147541435245216,-0.0021142270053873258
0.14780636690243032,0.000306288528338583,0.0074470815454349415,0.0728657808433264,0.05529100125430875,0.023979045316579906,0.04091668617975064
0.06426436883863706,0.002004584741972848,0.013617730181696208,0.0004735268679989524,0.039140828793350346,-0.0020862041920761687,0.001345641057469038
0.11013853422191133,0.016454206291226292,0.07165733070061453,0.0383936478679362,0.10092554872478066,-0.0018579467087422863,-0.002339389939187031
0.08450069866415355,0.004921795526698802,0.02958070323119999,0.05545173921495672,0.05545997333660824,0.0002575430622092645,0.005727418542240459
0.1278405833336025,0.009150844031194705,0.04384314315840643,0.06373137912793847,0.10130606482033655,0.0014730838240454291,0.0014476474821523144
0.06560433092260409,0.036146162713871166,0.046864886197389266,-0.002502731129711,0.012794099432878459,-0.0024085393569031055,-0.002475388057264327
0.12680683407348903,-0.002517167045259505,0.02201168500391304,-0.002432902397150105,0.010304114224780614,0.004005986680393758,0.00969143440923892
0.10342057071692601,0.020008395462191575,0.058856252056557534,0.028084484738290727,0.05375405964982738,0.006746408586809527,0.012713324011405236
0.1380664763505286,0.00451714239858414,0.06493491704169396,0.08884245982531036,0.09044129512260557,-0.002502199186539933,0.005034746161663883
0.1048328337755654,0.07487354962986015,0.06266752336317583,0.07733259410621551,0.061538418078393775,0.002264628547652636,0.06283764107351453
0.1754061238073953,0.07495105947486647,0.06608767582644726,0.08024020719379477,0.054411882048194804,0.01232680223575966,0.09657358682039896
0.11219523506996254,0.015935325430207925,0.021982487584482735,0.05611828687860476,0.005274995057581999,0.05280896667053325,0.0446748931918346
0.06497585906282899,-0.000504932107493028,0.02656548759663868,0.037352539979274346,0.020232422194107147,0.012709643024866546,0.010125595889105221
0.04997002921498439,0.004833985279843467,0.013263499528054834,0.004798653182246815,0.026627818756134625,-0.0007320110305784056,0.011231845218636516
0.062079530353204015,0.025466825337251864,0.0527761074126506,0.004105018545664141,0.0496311072822605,0.01879790830832273,0.006647914717638148
0.1135450062691229,0.0428799941490241,0.10606894315061521,0.08703775967632799,0.08039782736609857,0.0005060206240700138,-0.0024905110059496582
0.3098146174696058,0.18384766519361306,0.2924027984285307,0.22383296669685349,0.2733841103594036,0.0007179231910340311,0.052764527893571
-0.002455556283585514,0.0019883829208631187,-0.0024736798841114016,-0.0025046067725715826,-0.0025027691949170983,0.004586889018154738,0.0037137670808721213
0.07922046888532452,0.049580988470602105,0.025751590387045664,0.0047796305998912825,0.023114583225601115,-0.0023740366505644594,-0.002289954897782387
0.06895102362330707,0.038517513363087064,0.006298234788371104,0.0005452858054983967,0.010035100227521965,0.00832138966492657,0.012579724995156805
0.016660469894858587,0.0037496677924057087,-0.00026314065901478223,0.0036173416987623774,0.0010569926987057388,0.0029419908193367705,-0.0013377991226233288
0.0235574962443037,0.014008141251629858,-0.0012883965620158477,0.00204543751405617,0.0010394257543343555,-0.002514268460073632,-0.0007733663325630857
0.04743850020179252,-0.002227717076014102,0.005440496211852608,0.031198388444696135,0.0026946255179886025,0.026594042152831898,0.024117674776626297
0.037899866551856065,-0.0015835918871762722,0.02112765788397497,0.04566194256566547,0.005048479256443583,0.0004428905502509295,-0.0008475731373820405
0.04088236754968666,0.023065577142233784,0.0032391996978732296,-0.00016712010587016657,-0.0017666430797771415,0.0010928492108485122,-0.0009135898471834825
0.11627604161058813,0.008461390307276662,0.04282984494720499,0.040199683877767844,0.026966542415498784,0.05599175025289682,0.04247631465152457
0.046878622920481394,0.030691668053497434,0.009838239831616247,0.004982801029807971,0.00377424104990709,0.02152498589809737,0.013137337419971251
0.10243195325436572,0.00829618999211168,0.031656523832487404,0.009419110700479294,0.013376354899531928,0.04655651925007964,0.03788841845191104
0.04465671380689895,0.023591958633237375,0.00083019187951483,0.005817152809261428,0.01878885533642738,0.00038281659576511196,-0.002396033718803592
0.10547479884227218,0.013178865613461599,0.033710498502113384,0.014565345306835287,0.01800203251300525,-0.0023020303682772525,-0.002199005721702063
0.09183565361712775,0.015438296750879266,-0.0024815542460645545,-0.0011391966744205284,0.010021085990259637,0.06243726096737379,0.04583881177243265
0.08148019003807327,0.017459046825697988,0.008059879462967268,0.0021215173739836946,0.0295902471091134,0.068953458308606,0.06723565121203212
0.06609322269953388,0.01686606902994847,0.007559635888354177,-0.0021255638058859105,0.010167489672874952,0.009357809837417075,0.01215057844054801
0.15738909857358208,0.029788552576932692,0.050559981764408235,0.0497710423311456,0.002797480560462695,-0.0018304026915236804,0.008663438353075592
0.1262054093947771,0.013132884424355673,0.04275892534314585,-0.0018110648033300425,-0.0001191778844178426,0.020000116496487808,0.033880175215013186
0.1046881028529223,0.02664492873759783,0.04330911932967174,0.02416751012654006,-0.00036469294570284916,0.0004064580732823231,-0.00030039948735649524
0.15854301516043334,0.05776125737493609,0.10109433362427522,0.07903947714846915,0.03845459157401465,-0.0006068393893376989,-0.002391374247728173
0.014769644055409814,0.002743776043236945,-0.002484762077616276,-0.0025188865934249183,-0.00198993952914317,0.01660439578740658,0.015004482856329049
0.04727189709863411,0.009232335349436793,0.028098784490660944,0.019062484428983173,0.0016124689784746682,0.009580124166378656,-0.00013685168897303868
0.12457377272662173,0.03447517927731092,0.08005906617972924,0.06812169509166088,0.031667898879204626,0.004698526648418411,-0.0020784774188420396
0.07056228983850288,0.03962426841208333,0.050484431614253866,0.04394526140178445,0.03759341656752169,0.006852775997731819,0.0016583629313304815
0.18664989649101782,0.01445474707628891,0.0029530152644725582,0.04680140939567479,0.02649898278477103,0.05060768146042738,0.06649880309534495
0.06541614989880318,0.027157520777962962,0.02015663993026129,0.019468619402068232,0.0010203991325158368,0.0007356116680174996,-0.0022835625969230833
0.10094701691881325,0.02708616992241797,0.050549537441907155,0.030316971441043505,0.021585369542594823,0.006487917796016984,0.01745078413043366
0.037726684080485406,0.004971012692846055,0.005725751516619471,0.008256963234433257,0.0010292413604500172,-0.00032890936361007483,-0.0008305199394664786
0.1873630563822719,0.06995724516738455,0.13441288289395448,0.11987028971060598,0.07782090487339843,0.07179061859830616,0.11184313594501971
0.17345993334852905,0.09466860072525074,0.029529579609928747,0.07428750044459176,0.0055091765290946615,0.08295131847082804,0.10111759844253054
0.3011588087985203,0.2196340342642008,0.26110984067906506,0.2430518918714406,0.23445647189663021,0.02153849898514515,0.14573977588998677
0.08858983900269979,0.014383495919116696,-0.0025188845727035503,-0.000558804676417779,0.005545402949452383,0.05822147162435298,0.040061149236626736
0.0765000970821531,0.011913169689052205,0.005072289683063946,0.011488149584557128,-0.0016646205456427587,0.04248617346543504,0.051164425211198905
0.09920027563528133,0.008273176819028283,-0.002450161511842186,-0.0021977798362298184,0.007884848035019765,0.07971223735007549,0.04885270791242702
0.07476778676354923,-0.0022719855358575014,0.008917125834834505,0.010404134905672047,0.030606003047072283,0.08017739537410451,0.027272408916167556
0.08369722774448873,-0.0024344563305824796,0.00019861922112773822,-0.0013910920726534215,0.008539985033431896,0.07201375911724472,0.027354098119297898
0.2994898624906993,0.08984596027103975,0.17149842832270956,0.22304252532705926,0.09416332785335624,0.0018739285043862797,0.11891130065943767
