ctf_sloreta,rsq_sloreta
0.02452974167655521,0.18237125921137465
0.031628130096144326,0.19074407205393162
0.017757170439009894,0.25383827691445193
0.02962225330422474,0.17798861115335796
0.019978091075604696,0.2830516464172831
0.0097039771264206,0.35196340678346794
0.042174033951465004,0.240331923353153
0.009139275198945885,0.24994575751375248
0.012165562596618947,0.35359179123518536
0.033293045484679956,0.2624081112894724
0.024410338620717804,0.33743620672127905
0.006347004647424387,0.13722293295295318
0.04536622182717354,0.24239828752300863
0.006489436037983343,0.32430919431692473
0.008473983834632893,0.4265804883801487
0.03793343920957971,0.23704996176963766
0.00839125171692783,0.24735350542573442
0.015285868787357793,0.3682132756082873
0.006819576750930535,0.3509564818826396
0.04643091673275492,0.1723512008725797
0.024787990613160834,0.3356999677134599
0.03128955959719572,0.29587268100055775
0.008295625688052576,0.29408533065132225
0.006897644349992783,0.3262796718797677
0.013125165392477097,0.2904906524900498
0.023272634693163936,0.26987473842541465
0.011650049743457274,0.28064509281893735
0.008376800046723648,0.29178322117541633
0.008928759146833342,0.2651937071888133
0.012343343846031953,0.2901655921481283
0.008873930756838441,0.30937014961351217
0.01731843906087309,0.22087379803550622
0.01219866937903847,0.16600701313942445
0.03327680490505003,0.20187415453681457
0.028491756828717994,0.24614734758402945
0.030643185450117225,0.1470884066513548
0.010603839537226805,0.15867366955117446
0.02476798100028978,0.204529428485822
0.017485871147448505,0.17006432369128344
0.008367927123958412,0.12922860664968316
0.017317961176125544,0.2902547063642602
0.00933992238963164,0.3035880963395614
0.008147674029379224,0.19542396170895238
0.006493133293903999,0.196096507553844
0.011313557574192695,0.1345098352800761
0.007988594083363538,0.33671455868263345
0.009134487726207457,0.16176218738502723
0.011284872691417383,0.21503764692906857
0.027256646912544733,0.16416129829876858
0.013803762819227792,0.20366386030872397
0.00521160284673294,0.30753524221435236
0.008415042570948324,0.3313804079203657
0.014124823724740894,0.3378111467849201
0.020628737596251532,0.29738157365464746
0.019833146041439875,0.3170819656051127
0.014181161570584576,0.25020103814808825
0.009132608702607826,0.37178813677760636
0.008422465714390679,0.34179887386148033
0.009441960064501525,0.34115270439763257
0.00970877309174845,0.33548911848125784
0.009905622328828525,0.4016298760735151
0.013786102376650339,0.30623882968423866
0.008410069863156261,0.3311265775739789
0.010752807130800663,0.2926532925192661
0.00911637093465468,0.42302285099151726
0.010210240428940368,0.2609716178534971
0.00717839404991605,0.34650760149041837
0.009756597184032122,0.32196908438588523
0.01569103694130908,0.17603753986390713
0.012558807929920932,0.23936123515578245
0.009418224476301076,0.23009253963176246
0.009760410731360207,0.2798352007274014
0.016426024044590183,0.2807985232850594
0.008516601206562932,0.21160813257392974
0.01238184573129636,0.24738236190156837
0.0145246617240615,0.37353599906437174
0.01716044207042324,0.1889218150174553
0.013779822205070178,0.2550732263428819
0.015341026301598103,0.3896327602694888
0.010440858563433911,0.2604932013021162
0.008187000484228242,0.2847827481612355
0.008200803169079241,0.2670947605269618
0.009765933048745408,0.2904424156747314
0.006518605950592351,0.3477153301198467
0.006811380306147847,0.3677505283544201
0.010626936628198662,0.08395063500895872
0.011658836758812368,0.11904793610116815
0.014676831983621411,0.1823299849075789
0.008577513195047038,0.12722295970379027
0.013665133555688365,0.14762667109831695
0.00932581855243423,0.1379643558169803
0.014182483669225646,0.16340658738143565
0.009091363307840855,0.11941079079851402
0.00775713027231536,0.22662788080966723
0.0073569186321938845,0.10177286935370278
0.009942244595844005,0.27280837125882507
0.018191888952399787,0.09270675612817314
0.02521888465791582,0.19647036248209848
0.021661227326756058,0.1809392910898462
0.026708969390719376,0.15319927327319638
0.023282770129902954,0.15698575086541522
0.027789408159381843,0.13243189391532484
0.016355751716673236,0.1508874860382975
0.015570589825755361,0.13094218070492702
0.014033060877810843,0.2002094008753541
0.009203347147146686,0.04780449784044083
0.026111373937416908,0.014662182857905215
0.030128674719720572,0.08971266987862614
0.0323544976229776,0.1308196375508377
0.019317383118448366,0.0896291203628089
0.024170162984032045,0.20310541941539328
0.013692833921888697,0.26424452626791095
0.007109150273579168,0.17680571600526118
0.03367995381370925,0.04784359884720235
0.028751538656523162,0.092478980636863
0.020612921633125364,0.03227124332994846
0.0387340094129787,0.06360150335975889
0.012523481834377365,-0.0037246870420366562
0.018600864193758945,0.006977986253022372
0.024778938826391293,0.038197009065702
0.0281830912621657,0.08189842996205166
0.011260786933589055,0.1381319508644221
0.02017458057864685,0.07440203352428032
0.017117720166064977,0.022782260096585127
0.023322486727359863,0.011778265969488166
0.035206607776084704,0.11334093131473555
0.010067411264426765,0.15117743947744156
0.0055988445710692045,0.070581419428005
0.007234339449308683,0.1289917744973068
0.011859612364002283,0.09787432193247692
0.01098047626022896,0.08493893263319685
0.009073033380190648,0.1413609902318469
0.008320870309001475,0.03990881523970413
0.014415102402421531,0.12448793315323015
0.008589716690917154,0.0311438336148403
0.00910329036835081,0.08426467480208533
0.00682560181435609,0.02673167786065178
0.009030765523421209,0.05728148603541716
0.008581823537675773,0.01921326897161124
0.009952418759750978,0.07334269270014415
0.015316567806027031,0.03146102470054957
0.008445553499037898,0.04555915509440789
0.02690405685718617,0.08391020729563414
0.009832067559349641,0.15317516988083357
0.010947839553628647,0.22584741775215544
0.03801857505053812,0.152139368465546
0.04391470352084019,0.14369778945908063
0.013119255503797733,0.04364694545030323
0.00974071160820357,0.0030200363833524646
0.008973340872442991,0.040256245772559485
0.008801153798647394,0.028533631372903323
0.009574140860020291,0.044953234947399
0.013018499679235202,0.05766186935739637
0.00932873524432677,0.003583335168569235
0.01484969300169795,0.0646924441968807
0.010120597234307482,0.09595027428813685
0.01002001797213074,0.1252178568579283
0.015041170091587406,0.04471077452037664
0.009514056812693109,0.1922922323863222
0.013527121921386866,0.035814960375037286
0.007913425938895999,0.16292749948437413
0.009471307748093965,0.031086183827791602
0.008150609042523772,-0.00047126304130862273
0.006926857544677703,0.045398526571579945
0.006195795502642655,0.08024595513860677
0.020985955484173244,0.033179885429065914
0.016741432966811687,0.07073731374322745
0.015360293029877271,0.05597800804631026
0.029430461178884412,0.058155761007186335
0.008384385679736718,0.03213275629258605
0.009233973199688775,0.026687729797166937
0.008758091558016387,0.11136493425593652
0.011899976258228525,0.025387554804776058
0.02292601282069124,0.05649371374962642
0.008765579497466073,0.06323574624006045
0.008321092840851608,0.009666798113589503
0.024299237378764514,0.053700257742321345
0.0102135559659447,0.011715212390548402
0.0077786212405046235,0.019689971998808176
0.007464182041576363,0.01987528673453942
0.009535938307430623,0.02744910709863424
0.008150464444377866,0.004588247845841553
0.006909513403985926,0.03483515540296622
0.008569525778590732,0.03124817693515336
0.007961407175059752,0.009703277419846668
0.00724797418153267,0.038380469098139414
0.010232719784363279,0.019527497269158478
0.00837221323432724,0.02978080438542363
0.00849027626534676,0.007229866938236351
0.04734893166784715,0.08638714421016702
0.03448709570394038,0.1097168133523605
0.03742443935350247,0.05533060347193841
0.04506796135620359,0.09808680483268317
0.021088253545422632,0.13079317431015847
0.02622998524487176,0.06490474121880452
0.03487405836375739,0.04671234581994044
0.03282220873000571,0.0910096585828194
0.03408813611790322,0.12090011097582665
0.014464788607147483,0.022681342655865522
0.022134384075081837,0.09521068682880096
0.02529569533975378,0.24953088023773928
0.031450935412899096,0.2594298011929932
0.019595020944934687,0.28973541138499204
0.012483011047542165,0.31335603429765735
0.029273248855625014,0.2882755254700986
0.02059657574884556,0.3283051628703305
0.040856697215263166,0.2804717896244725
0.011856177676443935,0.35171486417710074
0.009105018274002074,0.2845023409018079
0.006754841385028008,0.3019530590489131
0.026384318192307455,0.31160663183583226
0.035602715235737326,0.24520915342127203
0.006056104610692474,0.185554736803215
0.041398360639428235,0.20944860012470334
0.010710751094097927,0.39022877803593703
0.009736714032923808,0.221936801705939
0.04441717501507114,0.17332549893201477
0.00708074557409598,0.3326265699624029
0.02444981578676546,0.30470440901285
0.031380459561375855,0.24252992740691603
0.0058164469165929225,0.3808274157334127
0.00824448352941804,0.3147024869111983
0.009065677487452645,0.36681151645441823
0.027094155551444177,0.2549530945793227
0.015576120982791418,0.3290237855985002
0.00992379737232469,0.32432890601447784
0.011088776283183157,0.3413397978771262
0.013166622702558195,0.3408180174069734
0.008639609727588758,0.27307279770693793
0.009385088027164003,0.26413221868231607
0.014984759587572486,0.19450845107019976
0.010027837770760554,0.14865073797963557
0.013654020015679827,0.16800768694131907
0.027543149492176067,0.20530820890060386
0.03132252247244163,0.25757653159361715
0.03509510078045432,0.1953357073672366
0.008883111030495347,0.1618408597618105
0.009131559746851656,0.17896448371519535
0.023008983707133546,0.18493336396320748
0.02412860240726604,0.09836462618368236
0.015523329379242444,0.22301356832011832
0.010624792171562866,0.1561111195601551
0.01745406355957207,0.2687860803826079
0.007179794252120515,0.2525974934723513
0.009014188954069325,0.27483027480793687
0.008574416962996151,0.20891101131384027
0.008297596843456538,0.3127278879101597
0.012735614907754461,0.2281983848654937
0.008331385731506744,0.39675412968974577
0.033050297512222916,0.13798899335104553
0.007604103793383884,0.24013403595030847
0.0121125186803523,0.19682287573114698
0.008593240701879109,0.31450025797652437
0.02280234720304529,0.2201387197904494
0.011842660725265304,0.274067811037224
0.009935129009765557,0.3102516744259778
0.011976138170202271,0.3011924202528896
0.009971944924559101,0.3337149877578863
0.009435331114266952,0.24957088646740433
0.018854423248150703,0.3091212842117165
0.009443021127689138,0.3880910054168384
0.010142835983666075,0.32286438519198846
0.013672061515859821,0.3157260681518329
0.011162903119495747,0.19760833308850523
0.0095209888679604,0.32251790800102276
0.0076791892398424865,0.40269133839539994
0.006862462126990048,0.38989244938194234
0.010417528181271146,0.2659782816243036
0.007902906935830845,0.30961755035101723
0.0055461132663474685,0.28666088114344446
0.012488080871464703,0.3161315201640137
0.008381993204823033,0.19916926377425026
0.012086773513001444,0.25006828738416786
0.00789088343248081,0.160577041976542
0.015332287860892909,0.2782716728123136
0.007603886162041186,0.31656170878230006
0.009600894100881175,0.30370649881783107
0.015807230081280297,0.3185681730501879
0.014451965743402307,0.3883971741368678
0.012145247317522,0.27992020006980456
0.014779320372352599,0.2317270482234085
0.009775373897939858,0.3365354025103967
0.015866825464842006,0.35824318143508593
0.011222376830359171,0.28722484894570877
0.009478607846263282,0.21342212661579885
0.008280886528327496,0.2953411680741135
0.011711399399407836,0.254721072055621
0.007412538844088174,0.3388497081242222
0.007307758000927283,0.3635986344876987
0.011128568290702754,0.1560969221897618
0.014259897651226674,0.22169557081733737
0.009183033346554847,0.296810773881803
0.01276490990710829,0.2219626746181741
0.009209964111111506,0.15389869041618698
0.017230913334778036,0.13836388373059372
0.009871632028169807,0.12361644893804002
0.011123181129432112,0.16932073587981744
0.011006373654958629,0.2417786406424247
0.006373051612367271,0.18089038996147466
0.008202171897048935,0.0972430250580506
0.009635945227245682,0.16356558235708896
0.022770441806575475,0.13145424870367273
0.025380130552126182,0.12821661795836103
0.024882650475358883,0.12422225341699111
0.029811423553194796,0.210165092940655
0.020054406962957724,0.11523615961984646
0.02645533224282272,0.16176424939244838
0.016905836835235524,0.12343936847945258
0.014154115103672732,0.1538588543394569
0.008984651438944351,0.09650591175313539
0.026203395671365867,0.09129994767028837
0.029816169257375697,0.1131453322215813
0.030905825760364943,0.13853885045528258
0.01488672994775023,0.08930284038081415
0.01985483044944336,0.2564600074888782
0.025082341894774898,0.2610352696601088
0.010469823877942135,0.1968265926996291
0.009043039211796909,0.05457723684609528
0.033232596516803485,0.10884799435970027
0.027508160135307665,0.08967367399444826
0.02111245860390415,0.031002444280635366
0.019001701603037723,0.08467874198420855
0.037170464577320206,0.05090746905154242
0.01402163747522148,0.014663014844417788
0.024752736855418258,0.1636698007474764
0.013390274110436836,-0.003828510130266638
0.020668070134392737,0.05901288165507457
0.02054450969250995,0.15852672669916457
0.025602508424980533,0.009948411032185356
0.014461200563629208,0.21115299419940936
0.033793767008084626,0.11211902169618149
0.007475995405088795,0.04873637987940205
0.007284796028003852,0.052889490694936536
0.009494508463177873,0.13102450090794993
0.008679734970957973,0.13597715808616573
0.010849426533243086,0.160968406821954
0.009112707107761128,0.13183788559267007
0.008382980008560598,0.02903463886230584
0.008391426541875748,0.10959490248497439
0.023579639998812855,0.027637448807077192
0.011536558396218501,0.07651479305831466
0.008547952070303596,0.04356667616145904
0.009330565725470277,0.015715388300090116
0.009418862232703933,0.1150915617265128
0.007979962537306705,0.11542400504168504
0.009814475686150771,0.08623680341516238
0.012056230123255626,0.17569748165472499
0.008031182355423806,0.0637989205052264
0.008000333021318634,0.031063234371170867
0.01630496257059137,0.07053959142738231
0.008446296253938912,0.016208655286594986
0.008409555067933255,0.044181324426576296
0.009457318481484416,0.012080317682997443
0.0075754145144416515,0.011112441903148196
0.009586907251944332,0.07347472827437951
0.016325081611205924,0.1355618190347091
0.017097938702461686,0.06597581462877444
0.04527873182064042,0.12490111600418274
0.04190604479530847,0.1346097852950573
0.022096663420127366,0.0671038162729597
0.013205126972150441,0.0690365756443252
0.014363799633855458,0.06617884924361128
0.010300344088027557,0.25976202309251684
0.009769108469890923,0.013682225144270532
0.008765017999694178,0.001106229794258784
0.0072735430392220825,0.0179738488435357
0.01170567839376668,0.0106262401582361
0.008462342402605235,0.02376141190047476
0.01683585949280953,0.004467319392209013
0.012333761308061277,0.0079030511570507
0.007169163504169276,0.00103301375761633
0.018985846727776003,0.04189357292013507
0.007227093639388866,0.0046097555614309504
0.017875569758798095,0.043137989537672006
0.02288960414042658,0.039297250448560916
0.01689449117930026,0.010345331524982626
0.009271164312710464,0.044401262410562414
0.009116671886871427,0.10789082659694216
0.02559550235893847,0.06316757160110587
0.00997839520298062,0.042624372208731165
0.025640169826244764,0.1123754582586044
0.015214026367690842,0.06039367126327122
0.0077573042826958065,0.03118987549215091
0.0328059387867017,0.042457026375455675
0.007957244060633247,0.016699533714659598
0.007713490569929294,0.028292443248181476
0.009398464693426655,0.013828962057070737
0.009315118910056121,0.03793148262197421
0.007344130999509169,0.032213871470147315
0.00972117292582067,-0.0007636313278980289
0.008616484047697128,0.08475744798216178
0.040826509392040945,0.13803995961707105
0.046186022286997364,0.14512068614382645
0.026295018275135428,0.26808096725114494
0.03520889989309072,0.048708244149835433
0.022543063592365995,0.05693002002585135
0.03447341985229366,0.014598425051242314
0.034992345989437984,0.1442485801789397
0.02817365993553218,0.0484608302479036
0.02305543791569119,0.277878591615628
